date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:31:21	21789/21789	---M-Z	200	added ('OK')	text/html	etag:%22551d-5f12cece616dd-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2022-1_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2022-1_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:21	17974/17974	---M-Z	200	added ('OK')	text/html	etag:%224636-5f12cecd1fa64-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-3_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-3_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:21	21611/21611	---M-Z	200	added ('OK')	text/html	etag:%22546b-5f12cecc68cc1-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-3_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-3_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:22	21926/21926	---M-Z	200	added ('OK')	text/html	etag:%2255a6-5f12cecc39ed2-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-3_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-3_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:22	18004/18004	---M-Z	200	added ('OK')	text/html	etag:%224654-5f4a2fe45356a-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-2_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-2_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:22	21545/21545	---M-Z	200	added ('OK')	text/html	etag:%225429-5f4a2fe42d41f-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-2_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-2_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:22	21983/21983	---M-Z	200	added ('OK')	text/html	etag:%2255df-5f4a2fe408e14-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-2_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-2_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:23	18136/18136	---M-Z	200	added ('OK')	text/html	etag:%2246d8-5f12cec906e13-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-1_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-1_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:23	21547/21547	---M-Z	200	added ('OK')	text/html	etag:%22542b-5f12cec8d7c47-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-1_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-1_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:23	21982/21982	---M-Z	200	added ('OK')	text/html	etag:%2255de-5f12cec8aa98d-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2021-1_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2021-1_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:23	14097/14097	---M-Z	200	added ('OK')	text/html	etag:%223711-64a997babfdf1-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-3h_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-3h_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:23	21316/21316	---M-Z	200	added ('OK')	text/html	etag:%225344-64a997ba9d360-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-3h_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-3h_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:24	12471/12471	---M-Z	200	added ('OK')	text/html	etag:%2230b7-64a997ba7df5d-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-3h_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-3h_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:24	10472/10472	---M-Z	200	added ('OK')	text/html	etag:%2228e8-64a997ba5f321-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-3h_4.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-3h_4.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:24	14276/14276	---M-Z	200	added ('OK')	text/html	etag:%2237c4-641cc55ea3341-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-2h_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-2h_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:24	21362/21362	---M-Z	200	added ('OK')	text/html	etag:%225372-641cefb404770-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-2h_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-2h_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:24	12399/12399	---M-Z	200	added ('OK')	text/html	etag:%22306f-641cc55e5ed6c-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-2h_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-2h_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:25	10354/10354	---M-Z	200	added ('OK')	text/html	etag:%222872-641cc55e3e629-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-2h_4.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-2h_4.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:25	14185/14185	---M-Z	200	added ('OK')	text/html	etag:%223769-637d1a9920b82-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-1h_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-1h_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:25	21271/21271	---M-Z	200	added ('OK')	text/html	etag:%225317-637d1a9901b64-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-1h_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-1h_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:25	12381/12381	---M-Z	200	added ('OK')	text/html	etag:%22305d-637d1a9854c10-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-1h_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-1h_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:26	10383/10383	---M-Z	200	added ('OK')	text/html	etag:%22288f-637d1e3939e22-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2025-1h_4.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2025-1h_4.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:26	13761/13761	---M-Z	200	added ('OK')	text/html	etag:%2235c1-62e137edaf9fc-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-3h_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-3h_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:26	21369/21369	---M-Z	200	added ('OK')	text/html	etag:%225379-62e137ed96004-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-3h_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-3h_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:26	12447/12447	---M-Z	200	added ('OK')	text/html	etag:%22309f-62e137ed729be-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-3h_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-3h_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:27	10574/10574	---M-Z	200	added ('OK')	text/html	etag:%22294e-62e137ed5742d-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-3h_4.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-3h_4.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:27	14254/14254	---M-Z	200	added ('OK')	text/html	etag:%2237ae-624f5f371bd12-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-2h_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-2h_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:27	21556/21556	---M-Z	200	added ('OK')	text/html	etag:%225434-624f5f373997b-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-2h_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-2h_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:27	12300/12300	---M-Z	200	added ('OK')	text/html	etag:%22300c-624f5f375b09c-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-2h_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-2h_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:27	10505/10505	---M-Z	200	added ('OK')	text/html	etag:%222909-624f5f37769fa-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-2h_4.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-2h_4.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:28	14069/14069	---M-Z	200	added ('OK')	text/html	etag:%2236f5-61ae7aa63f0ad-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-1h_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-1h_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:28	20970/20970	---M-Z	200	added ('OK')	text/html	etag:%2251ea-61ae7aa622f4d-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-1h_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-1h_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:28	12363/12363	---M-Z	200	added ('OK')	text/html	etag:%22304b-61ae7cb8bdef0-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-1h_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-1h_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:28	10727/10727	---M-Z	200	added ('OK')	text/html	etag:%2229e7-61ae7cb8a48b7-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2024-1h_4.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2024-1h_4.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:29	14336/14336	---M-Z	200	added ('OK')	text/html	etag:%223800-61036f3ec63a0-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2023-3h_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2023-3h_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:29	14136/14136	---M-Z	200	added ('OK')	text/html	etag:%223738-61036f3e873ea-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2023-3h_2.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2023-3h_2.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:29	22374/22374	---M-Z	200	added ('OK')	text/html	etag:%225766-61047dac10f7f-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2023-3h_3.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2023-3h_3.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:29	17046/17046	---M-Z	200	added ('OK')	text/html	etag:%224296-6104bc5d93865-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2023-3h_4.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2023-3h_4.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
15:31:29	14044/14044	---M-Z	200	added ('OK')	text/html	etag:%2236dc-6080a31b7aa02-gzip%22	https://www.cloudsemi.com/member/eiken/eikenj2/2023-2h_1.html	C:/My%20Web%20Sites/Listening/www.cloudsemi.com/member/eiken/eikenj2/2023-2h_1.html	(from https://www.cloudsemi.com/member/eiken/eikenj2/eikenj2.html)
