date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:10	12774/12774	---M-Z	200	added ('OK')	text/html	etag:%2231e6-61a984444c83e-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-1_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-1_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:11	12947/12947	---M-Z	200	added ('OK')	text/html	etag:%223293-61a984442e7f7-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-1_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-1_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:11	11807/11807	---M-Z	200	added ('OK')	text/html	etag:%222e1f-610733ed4b780-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-3_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-3_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:11	12824/12824	---M-Z	200	added ('OK')	text/html	etag:%223218-60fe72ae98030-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-3_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-3_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:11	12999/12999	---M-Z	200	added ('OK')	text/html	etag:%2232c7-60ff6abf371f0-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-3_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-3_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:11	13465/13465	---M-Z	200	added ('OK')	text/html	etag:%223499-61073baa6b4e8-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-2_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-2_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:12	13980/13980	---M-Z	200	added ('OK')	text/html	etag:%22369c-607a729fb7eee-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-2_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-2_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:12	14145/14145	---M-Z	200	added ('OK')	text/html	etag:%223741-607a7a5fb8f10-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-2_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-2_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:12	13622/13622	---M-Z	200	added ('OK')	text/html	etag:%223536-5fdbfa5656efd-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-1_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-1_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:12	14050/14050	---M-Z	200	added ('OK')	text/html	etag:%2236e2-5fdc093f00069-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-1_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-1_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:13	14199/14199	---M-Z	200	added ('OK')	text/html	etag:%223777-5fdc177db5d4a-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-1_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-1_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:13	13567/13567	---M-Z	200	added ('OK')	text/html	etag:%2234ff-5fe4819f582a2-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-3_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-3_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:13	14079/14079	---M-Z	200	added ('OK')	text/html	etag:%2236ff-5f34d6212bd1f-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-3_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-3_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:13	14183/14183	---M-Z	200	added ('OK')	text/html	etag:%223767-5f34d620d46ba-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-3_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-3_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:13	13547/13547	---M-Z	200	added ('OK')	text/html	etag:%2234eb-5fe4943860b9f-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-2_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-2_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:14	14071/14071	---M-Z	200	added ('OK')	text/html	etag:%2236f7-5f2e356e3481c-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-2_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-2_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:14	14219/14219	---M-Z	200	added ('OK')	text/html	etag:%22378b-5f2c0b1fe8d39-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-2_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-2_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:14	13530/13530	---M-Z	200	added ('OK')	text/html	etag:%2234da-5fe4c88896098-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-1_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-1_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:14	14199/14199	---M-Z	200	added ('OK')	text/html	etag:%223777-5f2e649e52200-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-1_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-1_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:15	14094/14094	---M-Z	200	added ('OK')	text/html	etag:%22370e-5f2cf904591e9-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2022-1_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2022-1_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:15	13485/13485	---M-Z	200	added ('OK')	text/html	etag:%2234ad-5fe4d9c706a08-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-3_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-3_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:15	14183/14183	---M-Z	200	added ('OK')	text/html	etag:%223767-5f2e925f72f26-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-3_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-3_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:15	14174/14174	---M-Z	200	added ('OK')	text/html	etag:%22375e-5f2d05e443aff-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-3_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-3_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:15	13587/13587	---M-Z	200	added ('OK')	text/html	etag:%223513-5fe5cba423500-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-2_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-2_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:16	14176/14176	---M-Z	200	added ('OK')	text/html	etag:%223760-5f2f8f1b896d7-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-2_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-2_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:16	14213/14213	---M-Z	200	added ('OK')	text/html	etag:%223785-5f2d25a10e11c-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-2_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-2_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:16	13588/13588	---M-Z	200	added ('OK')	text/html	etag:%223514-5fe5db3e7cbc7-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-1_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-1_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:16	14105/14105	---M-Z	200	added ('OK')	text/html	etag:%223719-5f2fcaebd74ee-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-1_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-1_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:17	14125/14125	---M-Z	200	added ('OK')	text/html	etag:%22372d-5f2d3668bfc4e-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2021-1_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2021-1_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:17	12177/12177	---M-Z	200	added ('OK')	text/html	etag:%222f91-6541b67796266-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2026-1h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2026-1h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:17	13989/13989	---M-Z	200	added ('OK')	text/html	etag:%2236a5-6541b6776f958-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2026-1h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2026-1h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:17	19219/19219	---M-Z	200	added ('OK')	text/html	etag:%224b13-6541b677537f3-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2026-1h_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2026-1h_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:18	12147/12147	---M-Z	200	added ('OK')	text/html	etag:%222f73-64a357bc16eb2-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-3h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-3h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:18	14400/14400	---M-Z	200	added ('OK')	text/html	etag:%223840-64a357bbf5380-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-3h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-3h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:18	19065/19065	---M-Z	200	added ('OK')	text/html	etag:%224a79-64a357bbd47f5-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-3h_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-3h_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:18	12253/12253	---M-Z	200	added ('OK')	text/html	etag:%222fdd-6416868e379f7-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-2h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-2h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:18	14100/14100	---M-Z	200	added ('OK')	text/html	etag:%223714-6416868e060d0-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-2h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-2h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:19	18677/18677	---M-Z	200	added ('OK')	text/html	etag:%2248f5-6416868dea77f-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-2h_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-2h_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:19	12107/12107	---M-Z	200	added ('OK')	text/html	etag:%222f4b-637821c13b508-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-1h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-1h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:19	14125/14125	---M-Z	200	added ('OK')	text/html	etag:%22372d-637821c11fba9-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-1h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-1h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:19	18948/18948	---M-Z	200	added ('OK')	text/html	etag:%224a04-637821c101744-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2025-1h_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2025-1h_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:20	12564/12564	---M-Z	200	added ('OK')	text/html	etag:%223114-62d99ab298d15-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-3h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-3h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:20	14069/14069	---M-Z	200	added ('OK')	text/html	etag:%2236f5-62d99ab275a93-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-3h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-3h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:20	18851/18851	---M-Z	200	added ('OK')	text/html	etag:%2249a3-62d99ab252049-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-3h_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-3h_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:20	12696/12696	---M-Z	200	added ('OK')	text/html	etag:%223198-6248eed1f35e9-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-2h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-2h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:21	14082/14082	---M-Z	200	added ('OK')	text/html	etag:%223702-6248eed1d1eb5-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-2h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-2h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:21	19107/19107	---M-Z	200	added ('OK')	text/html	etag:%224aa3-6248eed1b51d3-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-2h_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-2h_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:21	11789/11789	---M-Z	200	added ('OK')	text/html	etag:%222e0d-61aab14cf5073-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-1h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-1h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:21	14237/14237	---M-Z	200	added ('OK')	text/html	etag:%22379d-61aab14cd83a1-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-1h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-1h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:22	18349/18349	---M-Z	200	added ('OK')	text/html	etag:%2247ad-61aab1ee1b01c-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2024-1h_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2024-1h_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:22	11739/11739	---M-Z	200	added ('OK')	text/html	etag:%222ddb-60ffae23e171a-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-3h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-3h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:22	14093/14093	---M-Z	200	added ('OK')	text/html	etag:%22370d-6100a7b297acb-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-3h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-3h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:22	18201/18201	---M-Z	200	added ('OK')	text/html	etag:%224719-610736632e4e6-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-3h_3.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-3h_3.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:22	11840/11840	---M-Z	200	added ('OK')	text/html	etag:%222e40-607b8e9d6a618-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-2h_1.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-2h_1.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
18:07:23	13931/13931	---M-Z	200	added ('OK')	text/html	etag:%22366b-607b8e9d45c39-gzip%22	https://www.cloudsemi.com/member/eiken/eiken3/2023-2h_2.html	C:/My%20Web%20Sites/English%20eiken%203/www.cloudsemi.com/member/eiken/eiken3/2023-2h_2.html	(from https://www.cloudsemi.com/member/eiken/eiken3/eiken3.html)
